ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,MetadataSourceID,TitleRaw,TitleNormalized,AuthorsRaw,AuthorsNormalized,DOIRaw,DOINormalized,VenueRaw,VenueNormalized,YearRaw,YearNormalized,VolumeTrackIssue,PublisherRecordURL,MetadataSourceURL,Publisher,PublisherAddress,ISBN,Pages,NumPages,PublicationLocation,Series,AbstractRaw,AbstractAvailability,AbstractSourceURL,AuthorKeywordsRaw,AuthorKeywordsAvailability,FullTextURL,RetrievedAt,NormalizedAt,InventoryConflict,CrossrefSnapshotPath,PDFStatus,PDFSHA256,Notes
MS-RE-2022-MAIN-0011,MSU-RE-2022-MAIN,11,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Automated Question Answering for Improved Understanding of Compliance Requirements: A Multi-Document Study,Automated Question Answering for Improved Understanding of Compliance Requirements: A Multi-Document Study,Sallam Abualhaija; Chetan Arora; Amin Sleimi; Lionel C. Briand,Sallam Abualhaija; Chetan Arora; Amin Sleimi; Lionel C. Briand,,10.1109/re54965.2022.00011,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920030/,,,,,39-50,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0012,MSU-RE-2022-MAIN,12,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Automatic Terminology Extraction and Ranking for Feature Modeling,Automatic Terminology Extraction and Ranking for Feature Modeling,Jianzhang Zhang; Sisi Chen; Jinping Hua; Nan Niu; Chuang Liu,Jianzhang Zhang; Sisi Chen; Jinping Hua; Nan Niu; Chuang Liu,,10.1109/re54965.2022.00012,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920057/,,,,,51-63,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0013,MSU-RE-2022-MAIN,13,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,CADE: The Missing Benchmark in Evaluating Dataset Requirements of AI-enabled Software,CADE: The Missing Benchmark in Evaluating Dataset Requirements of AI-enabled Software,Hamed Barzamini; Mona Rahimi,Hamed Barzamini; Mona Rahimi,,10.1109/re54965.2022.00013,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920039/,,,,,64-76,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0014,MSU-RE-2022-MAIN,14,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Enriching Vision Videos with Text: An Eye Tracking Study,Enriching Vision Videos with Text: An Eye Tracking Study,Melanie Schmedes; Maike Ahrens; Lukas Nagel; Kurt Schneider,Melanie Schmedes; Maike Ahrens; Lukas Nagel; Kurt Schneider,,10.1109/re54965.2022.00014,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920052/,,,,,77-87,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0015,MSU-RE-2022-MAIN,15,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Hierarchical Assessment of Safety Requirements for Configurations of Autonomous Driving Systems,Hierarchical Assessment of Safety Requirements for Configurations of Autonomous Driving Systems,Yixing Luo; Xiao-Yi Zhang; Paolo Arcaini; Zhi Jin; Haiyan Zhao; Linjuan Zhang; Fuyuki Ishikawa,Yixing Luo; Xiao-Yi Zhang; Paolo Arcaini; Zhi Jin; Haiyan Zhao; Linjuan Zhang; Fuyuki Ishikawa,,10.1109/re54965.2022.00015,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920072/,,,,,88-100,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0016,MSU-RE-2022-MAIN,16,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Legal Accountability as Software Quality: A U.S. Data Processing Perspective,Legal Accountability as Software Quality: A U.S. Data Processing Perspective,Travis D. Breaux; Thomas Norton,Travis D. Breaux; Thomas Norton,,10.1109/re54965.2022.00016,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920044/,,,,,101-113,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0017,MSU-RE-2022-MAIN,17,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Mining User Feedback For Software Engineering: Use Cases and Reference Architecture,Mining User Feedback For Software Engineering: Use Cases and Reference Architecture,Jacek Dąbrowski; Emmanuel Letier; Anna Perini; Angelo Susi,Jacek Dąbrowski; Emmanuel Letier; Anna Perini; Angelo Susi,,10.1109/re54965.2022.00017,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920020/,,,,,114-126,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0018,MSU-RE-2022-MAIN,18,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Narratives: the Unforeseen Influencer of Privacy Concerns,Narratives: the Unforeseen Influencer of Privacy Concerns,Ze Shi Li; Manish Sihag; Nowshin Nawar Arony; Joao Bezerra Junior; Thanh Phan; Neil Ernst; Daniela Damian,Ze Shi Li; Manish Sihag; Nowshin Nawar Arony; Joao Bezerra Junior; Thanh Phan; Neil Ernst; Daniela Damian,,10.1109/re54965.2022.00018,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920029/,,,,,127-139,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0019,MSU-RE-2022-MAIN,19,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Requirements on Explanations: A Quality Framework for Explainability,Requirements on Explanations: A Quality Framework for Explainability,Larissa Chazette; Verena Klös; Florian Herzog; Kurt Schneider,Larissa Chazette; Verena Klös; Florian Herzog; Kurt Schneider,,10.1109/re54965.2022.00019,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920064/,,,,,140-152,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0020,MSU-RE-2022-MAIN,20,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,RESAM: Requirements Elicitation and Specification for Deep-Learning Anomaly Models with Applications to UAV Flight Controllers,RESAM: Requirements Elicitation and Specification for Deep-Learning Anomaly Models with Applications to UAV Flight Controllers,Md Nafee Al Islam; Yihong Ma; Pedro Alarcon; Nitesh Chawla; Jane Cleland-Huang,Md Nafee Al Islam; Yihong Ma; Pedro Alarcon; Nitesh Chawla; Jane Cleland-Huang,,10.1109/re54965.2022.00020,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920071/,,,,,153-165,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0021,MSU-RE-2022-MAIN,21,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,The Benefits of Pre-Requirements Specification Traceability,The Benefits of Pre-Requirements Specification Traceability,Julia Krause; Andreas Kaufmann; Dirk Riehle; Martin Jung,Julia Krause; Andreas Kaufmann; Dirk Riehle; Martin Jung,,10.1109/re54965.2022.00021,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920099/,,,,,166-177,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0022,MSU-RE-2022-MAIN,22,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,The Implications of ‘Soft’ Requirements,The Implications of ‘Soft’ Requirements,Alistair Sutcliffe; Pete Sawyer; Nelly Bencomo,Alistair Sutcliffe; Pete Sawyer; Nelly Bencomo,,10.1109/re54965.2022.00022,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920086/,,,,,178-188,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0023,MSU-RE-2022-MAIN,23,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,What’s Inside a Cluster of Software User Feedback: A Study of Characterisation Methods,What’s Inside a Cluster of Software User Feedback: A Study of Characterisation Methods,Peter Devine; James Tizard; Hechen Wang; Yun Sing Koh; Kelly Blincoe,Peter Devine; James Tizard; Hechen Wang; Yun Sing Koh; Kelly Blincoe,,10.1109/re54965.2022.00023,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920051/,,,,,189-200,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0024,MSU-RE-2022-MAIN,24,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Creating Consistent Privacy Notices by Translating Code Segments into Privacy Captions,Creating Consistent Privacy Notices by Translating Code Segments into Privacy Captions,Vijayanta Jain,Vijayanta Jain,,10.1109/re54965.2022.00024,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920083/,,,,,201-206,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0025,MSU-RE-2022-MAIN,25,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Developing A Privacy Risk Analysis Framework for Heterogeneous IoT Network,Developing A Privacy Risk Analysis Framework for Heterogeneous IoT Network,Sanonda Datta Gupta,Sanonda Datta Gupta,,10.1109/re54965.2022.00025,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920026/,,,,,207-212,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0026,MSU-RE-2022-MAIN,26,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Documenting Regulatory Requirements Decision-Making as a Compliance Concern,Documenting Regulatory Requirements Decision-Making as a Compliance Concern,Evelyn Kempe,Evelyn Kempe,,10.1109/re54965.2022.00026,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920040/,,,,,213-218,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0027,MSU-RE-2022-MAIN,27,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Evidence-driven Data Requirements Engineering and Data Uncertainty Assessment of Machine Learning-based Safety-critical Systems,Evidence-driven Data Requirements Engineering and Data Uncertainty Assessment of Machine Learning-based Safety-critical Systems,Sangeeta Dey,Sangeeta Dey,,10.1109/re54965.2022.00027,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920056/,,,,,219-224,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2022-MAIN-0028,MSU-RE-2022-MAIN,28,SRC-RE-2022-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2022-MAIN-IEEE-BIBTEX-HUMAN-20260814,Towards a Decision Support Tool to Prescribe Recreation for Older Adults in Social Isolation (RxOSI),Towards a Decision Support Tool to Prescribe Recreation for Older Adults in Social Isolation (RxOSI),Namrata Bagaria,Namrata Bagaria,,10.1109/re54965.2022.00028,2022 IEEE 30th International Requirements Engineering Conference (RE),2022 IEEE 30th International Requirements Engineering Conference (RE),2022,2022,10.1109/RE54965.2022,https://ieeexplore.ieee.org/document/9920085/,,,,,225-230,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T09:50:03.457393Z,2026-08-14T20:54:16Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
