ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,MetadataSourceID,TitleRaw,TitleNormalized,AuthorsRaw,AuthorsNormalized,DOIRaw,DOINormalized,VenueRaw,VenueNormalized,YearRaw,YearNormalized,VolumeTrackIssue,PublisherRecordURL,MetadataSourceURL,Publisher,PublisherAddress,ISBN,Pages,NumPages,PublicationLocation,Series,AbstractRaw,AbstractAvailability,AbstractSourceURL,AuthorKeywordsRaw,AuthorKeywordsAvailability,FullTextURL,RetrievedAt,NormalizedAt,InventoryConflict,CrossrefSnapshotPath,PDFStatus,PDFSHA256,Notes
MS-MODELSWARD-2025-0011,MSU-MODELSWARD-2025,11,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,Navigating Dimensionality Through State Machines in Automotive System Validation,Navigating Dimensionality Through State Machines in Automotive System Validation,Laurenz Adolph; Barbara Schütt; David Kraus; Eric Sax,Laurenz Adolph; Barbara Schütt; David Kraus; Eric Sax,10.5220/0013080800003896,10.5220/0013080800003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=1Flfzn7mZZ0=&t=1,,SciTePress,,978-989-758-729-0,125-132,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0012,MSU-MODELSWARD-2025,12,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,Safe Behavior Model Synthesis: From STPA to LTL to SCCharts,Safe Behavior Model Synthesis: From STPA to LTL to SCCharts,Jette Petzold; Reinhard von Hanxleden,Jette Petzold; Reinhard von Hanxleden,10.5220/0013091600003896,10.5220/0013091600003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=Eco3zi8SdHc=&t=1,,SciTePress,,978-989-758-729-0,133-140,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0013,MSU-MODELSWARD-2025,13,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,"Efficient Modelling with Logic-Labelled Finite-State Machines of IEC 61499 Function Blocks: Simulation, Execution and Verification","Efficient Modelling with Logic-Labelled Finite-State Machines of IEC 61499 Function Blocks: Simulation, Execution and Verification",Vladimir Estivill-Castro; Miguel Carrillo; David Rosenblueth,Vladimir Estivill-Castro; Miguel Carrillo; David Rosenblueth,10.5220/0013095200003896,10.5220/0013095200003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=cmFq86XY5A4=&t=1,,SciTePress,,978-989-758-729-0,141-149,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0014,MSU-MODELSWARD-2025,14,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,"Evaluating the Quality of Class Diagrams Created by a Generative AI: Findings, Guidelines and Automation Options","Evaluating the Quality of Class Diagrams Created by a Generative AI: Findings, Guidelines and Automation Options",Christian Kop,Christian Kop,10.5220/0013103000003896,10.5220/0013103000003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=ur/w8Ow77RU=&t=1,,SciTePress,,978-989-758-729-0,150-157,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0015,MSU-MODELSWARD-2025,15,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,Towards Synthesis-Based Engineering for Cyber-Physical Production Systems,Towards Synthesis-Based Engineering for Cyber-Physical Production Systems,Wytse Oortwijn; Yuri Blankenstein; Jos Hegge; Dennis Hendriks; Pierre van de Laar; Bram van der Sanden; Laura van Veen; Nan Yang,Wytse Oortwijn; Yuri Blankenstein; Jos Hegge; Dennis Hendriks; Pierre van de Laar; Bram van der Sanden; Laura van Veen; Nan Yang,10.5220/0013103300003896,10.5220/0013103300003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=ZkuUvc7k4+A=&t=1,,SciTePress,,978-989-758-729-0,158-168,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0016,MSU-MODELSWARD-2025,16,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,A Taxonomy of Change Types for Textual DSL Grammars,A Taxonomy of Change Types for Textual DSL Grammars,Hossain Muhammad Muctadir; Jérôme Pfeiffer; Judith Houdijk; Loek Cleophas; Andreas Wortmann,Hossain Muhammad Muctadir; Jérôme Pfeiffer; Judith Houdijk; Loek Cleophas; Andreas Wortmann,10.5220/0013127800003896,10.5220/0013127800003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=XWv/EPa0BAE=&t=1,,SciTePress,,978-989-758-729-0,169-176,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0017,MSU-MODELSWARD-2025,17,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,Automatic Evaluation and Partitioning of Algorithms for Heterogeneous Systems,Automatic Evaluation and Partitioning of Algorithms for Heterogeneous Systems,Simon Heimbach; Stephan Rudolph,Simon Heimbach; Stephan Rudolph,10.5220/0013153700003896,10.5220/0013153700003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=sXJyOP996ho=&t=1,,SciTePress,,978-989-758-729-0,177-185,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0018,MSU-MODELSWARD-2025,18,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,Energy Monitoring Systems Analysis and Development: A Case Study for Graph-Based Modelling,Energy Monitoring Systems Analysis and Development: A Case Study for Graph-Based Modelling,Tiago Carvalho; Tobias Müller; Sebastian Reiter; Luis Miguel Pinho; André Oliveira,Tiago Carvalho; Tobias Müller; Sebastian Reiter; Luis Miguel Pinho; André Oliveira,10.5220/0013170000003896,10.5220/0013170000003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=0oXcfDA/SaQ=&t=1,,SciTePress,,978-989-758-729-0,186-195,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0019,MSU-MODELSWARD-2025,19,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,A Domain Specific Language to Design New Control Architectures for Smart Grids,A Domain Specific Language to Design New Control Architectures for Smart Grids,Asma Smaoui; Mathilde Arnaud; Stéphane Salmons; Guillaume Giraud,Asma Smaoui; Mathilde Arnaud; Stéphane Salmons; Guillaume Giraud,10.5220/0013174800003896,10.5220/0013174800003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=yni834P9lUI=&t=1,,SciTePress,,978-989-758-729-0,196-203,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0020,MSU-MODELSWARD-2025,20,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,An Automata-Based Method to Formalize Psychological Theories: The Case Study of Lazarus and Folkman’s Stress Theory,An Automata-Based Method to Formalize Psychological Theories: The Case Study of Lazarus and Folkman’s Stress Theory,Alain Finkel; Gaspard Fougea; Stéphane Le Roux,Alain Finkel; Gaspard Fougea; Stéphane Le Roux,10.5220/0013175400003896,10.5220/0013175400003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=rflI0A9MTs4=&t=1,,SciTePress,,978-989-758-729-0,204-215,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0021,MSU-MODELSWARD-2025,21,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,Enabling Incremental SysML Model Verification: Managing Variability and Complexity Through Tagging and Model Reduction,Enabling Incremental SysML Model Verification: Managing Variability and Complexity Through Tagging and Model Reduction,Bastien Sultan; Ludovic Apvrille; Oana Hotescu; Pierre de Saqui-Sannes,Bastien Sultan; Ludovic Apvrille; Oana Hotescu; Pierre de Saqui-Sannes,10.5220/0013182300003896,10.5220/0013182300003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=cUDaG68ya/0=&t=1,,SciTePress,,978-989-758-729-0,224-233,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0022,MSU-MODELSWARD-2025,22,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,Next-Generation Design Tools for Intelligent Transportation Systems,Next-Generation Design Tools for Intelligent Transportation Systems,Dominik Ascher; Georg Hackenberg,Dominik Ascher; Georg Hackenberg,10.5220/0013183200003896,10.5220/0013183200003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=umjjqERF5qQ=&t=1,,SciTePress,,978-989-758-729-0,234-241,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2025-0023,MSU-MODELSWARD-2025,23,SRC-MODELSWARD-2025-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2025-SCITEPRESS-BIBTEX-HUMAN-20260815,"ReMoDeL: A Pure Functional Object-Oriented Concept Language for Models, Metamodels and Model Transformation","ReMoDeL: A Pure Functional Object-Oriented Concept Language for Models, Metamodels and Model Transformation",Anthony Simons,Anthony Simons,10.5220/0013184700003896,10.5220/0013184700003896,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 13th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2025,2025,978-989-758-729-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=EWf2NS6Fn5g=&t=1,,SciTePress,,978-989-758-729-0,242-249,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:41:58Z,2026-08-15T00:57:42Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
