ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,SourceRecordLocator,TitleRaw,AuthorsRaw,DOIRaw,VenueRaw,YearRaw,VolumeTrackIssueRaw,PublisherRecordURLRaw,RetrievedAt,ExtractionMethod,Notes
MS-REW-2024-WORKSHOPS-0011,MSU-REW-2024-WORKSHOPS,11,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628633/,Using GPT-4 Turbo to Automatically Identify Defeaters in Assurance Cases,Kimya Khakzad Shahandashti; Alvine Boaye Belle; Mohammad Mahdi Mohajer; Oluwafemi Odu; Timothy C. Lethbridge; Hadi Hemmati; Song Wang,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628633/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0012,MSU-REW-2024-WORKSHOPS,12,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628705/,Design of the Safety Case of the Reinforcement Learning-Enabled Component of a Quanser Autonomous Vehicle,Mithila Sivakumar; Alvine B. Belle; Jinjun Shan; Oluwafemi Odu; Mingfeng Yuan,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628705/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0013,MSU-REW-2024-WORKSHOPS,13,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628852/,Structuring Natural Language Requirements with Large Language Models,Johannes J. Norheim; Eric Rebentisch,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628852/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0014,MSU-REW-2024-WORKSHOPS,14,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628750/,Requirements-Driven Slicing of Simulink Models using LLMs,Dipeeka Luitel; Shiva Nejati; Mehrdad Sabetzadeh,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628750/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0015,MSU-REW-2024-WORKSHOPS,15,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628650/,Welcome to the Eighth International Workshop on Crowd-Based Requirements Engineering (CrowdRE'24),Julian Frattini; Gouri Ginde; Eduard C. Groen; Oliver Karras; Norbert Seyff,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628650/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0016,MSU-REW-2024-WORKSHOPS,16,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628544/,Requirements Engineering and Machine Learning: Intentionality and the Crowd,Jennifer Horkoff,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628544/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0017,MSU-REW-2024-WORKSHOPS,17,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628752/,Deciphering Empathy in Developer Responses: A Hybrid Approach Utilizing the Perception Action Model and Automated Classification,Kezia Devathasan; Nowshin Nawar Arony; Kiev Gama; Daniela Damian,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628752/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0018,MSU-REW-2024-WORKSHOPS,18,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628825/,From Isolation to Inclusion: Innovating Digital Health Solutions for Rare Diseases - The Potential of Crowd-Based Requirement Engineering,Sabrina Hoelzer,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628825/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0019,MSU-REW-2024-WORKSHOPS,19,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628668/,Requirements Conflicts Detection: Advancing with Conversational AI,George Kisso; Farnaz Fotrousi,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628668/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0020,MSU-REW-2024-WORKSHOPS,20,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628845/,Welcome to the 9th International Workshop on Empirical Requirements Engineering (EmpiRE 2024),Maya Daneva; Vincenzo Gervasi; Alessandro Marchetto; Davide Fucci; Smitha Ghaisas; Eric Knauss,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628845/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0021,MSU-REW-2024-WORKSHOPS,21,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628941/,How Much Do You Know About Your Users? A Study of Developer Awareness About Diverse Users,Kiev Gama; Ana Paula Chaves; Danilo Monteiro Ribeiro; Kezia Devathasan; Daniela Damian,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628941/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0022,MSU-REW-2024-WORKSHOPS,22,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628744/,Do User Backgrounds Matter? Impact of Gender and Countries on App Reviews and Tweets,Ricarda Anna-Lena Fischer; Saliha Tabbassum; Emitzá Guzmán,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628744/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0023,MSU-REW-2024-WORKSHOPS,23,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628676/,Rethinking Requirements Engineering for Smart Cities: A Case Study in Indonesia,Ahmad Almaarif; Kousar Aslam; Anna Bon; Jaap Gordijn,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628676/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0024,MSU-REW-2024-WORKSHOPS,24,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628611/,"Practices, Challenges, and Opportunities When Inferring Requirements From Regulations in the FinTech Sector - An Industrial Study",Parisa Elahidoost; Daniel Mendez; Michael Unterkalmsteiner; Jannik Fischbach; Christian Feiler; Jonathan Streit,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628611/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0025,MSU-REW-2024-WORKSHOPS,25,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628551/,Requirements Elicitation in Government Projects: A Preliminary Empirical Study,Anqi Ren; Lin Liu; Yi Wang; Xiao Liu; Hailong Wang; Kaijia Xu; Xishuo Zhang; Chetan Arora,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628551/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0026,MSU-REW-2024-WORKSHOPS,26,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628860/,Security Approaches in Model-Driven Engineering for Web Applications: the State-of-the-art in the Last 10 Years,Aleksandra Siderova; Maya Daneva; Faiza A. Bukhsh; Jeewanie J. Arachchige,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628860/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0027,MSU-REW-2024-WORKSHOPS,27,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628615/,Welcome to the Fourth International Workshop on Environment-Driven Requirements Engineering (EnviRE'24),Zhi Li; Xiaohong Chen; Nan Niu; Yijun Yu,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628615/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0028,MSU-REW-2024-WORKSHOPS,28,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628762/,An Environmentally Complex Requirement for Safe Separation Distance Between UAVs,Pedro Antonio Alarcon Granadeno; Arturo Miguel Russell Bernal; Md Nafee Al Islam; Jane Cleland-Huang,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628762/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0029,MSU-REW-2024-WORKSHOPS,29,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628634/,Building Device Models Using LLMs for Requirements Simulation in Smart Homes,Shi Chen; Xiaohong Chen; Zhi Jin,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628634/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0030,MSU-REW-2024-WORKSHOPS,30,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628733/,Extending Meta-Model of Problem Frames for Metaverse Human-Computer Interaction System,Yilong Yang; Yuyu Cheng; Juntao Gao; Zhi Li,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628733/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0031,MSU-REW-2024-WORKSHOPS,31,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628677/,A Microservice Decomposition Approach Driven by Sub-Requirement References in Problem Diagrams,Yitao Bu; Hongbin Xiao; Zhi Li; Xiaolan Xie,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628677/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0032,MSU-REW-2024-WORKSHOPS,32,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628887/,Generating Requirements Documents for Embedded Systems: A Device Knowledge-Guided Approach,Chunhui Wang; Jiaqi Zhao; Xiaohong Chen; Zhi Jin,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628887/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0033,MSU-REW-2024-WORKSHOPS,33,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628640/,Deriving and Verifying B Specifications from Problem Frames Models via Model Transformation,Simin Yang; Hongbin Xiao; Zhi Li; Xiaolan Xie,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628640/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0034,MSU-REW-2024-WORKSHOPS,34,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628906/,CuneiForm Method for Assuring the Safety of ML-Based Computer Vision Development Datasets,Haider Al-Shareefy; Michael Butler; Thai Son Hoang,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628906/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0035,MSU-REW-2024-WORKSHOPS,35,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628663/,Enabling Efficient Real-Time Requirements Inconsistency Detection for Safety-Critical Systems,Yike Huang; Xiaohong Chen; Zhi Jin; Tingliang Zhou,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628663/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0036,MSU-REW-2024-WORKSHOPS,36,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628800/,Welcome to the Eleventh International Workshop on Evolving Security and Privacy Requirements Engineering (ESPRE'24),Sepideh Ghavanati; Duncan Ki-Aries; Seok-Won Lee; Mattia Salnitri,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628800/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0037,MSU-REW-2024-WORKSHOPS,37,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628861/,Securing Electric Vehicle Charging Stations: A Critical Analysis of Authentication Vulnerabilities,Andreas Stichow; Patrick Rempel,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628861/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0038,MSU-REW-2024-WORKSHOPS,38,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628578/,Toward Regulatory Compliance: A few-shot Learning Approach to Extract Processing Activities,Pragyan K C; Rambod Ghandiparsi; Rocky Slavin; Sepideh Ghanavati; Travis Breaux; Mitra Bokaei Hosseini,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628578/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0039,MSU-REW-2024-WORKSHOPS,39,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628931/,Patterns of Inquiry in a Community Forum for Legal Compliance with Privacy Law,Sarah Santos; Sara Haghighi; Sepideh Ghanavati; Travis D. Breaux; Thomas B. Norton,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628931/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0040,MSU-REW-2024-WORKSHOPS,40,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628924/,Preface,Ana Moreira; Gunter Mussbacher; João Araújo; Pablo Sánchez; Alvine B. Belle,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628924/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0041,MSU-REW-2024-WORKSHOPS,41,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628916/,On Developing an Artifact-Based Approach to Regulatory Requirements Engineering,Oleksandr Kosenkov; Michael Unterkalmsteiner; Daniel Mendez; Davide Fucci; Tony Gorschek; Jannik Fischbach,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628916/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0042,MSU-REW-2024-WORKSHOPS,42,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628937/,A Model Toward Formalizing and Monitoring Compliance of Investment Funds Activities,Nicolas Sannier; Marcello Ceci; Sallam Abualhaija; Domenico Bianculli; Michael Halling,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628937/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0043,MSU-REW-2024-WORKSHOPS,43,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628955/,FeatureLanguage: Automatic Generation of Application Backend for Model-Based Programming Course Projects,Erica De Petrillo; Gunter Mussbacher,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628955/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2024-WORKSHOPS-0044,MSU-REW-2024-WORKSHOPS,44,SRC-REW-2024-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10628665/,Model Generation with LLMs: From Requirements to UML Sequence Diagrams,Alessio Ferrari; Sallam Abualhaija; Chetan Arora,,2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW),2024,10.1109/REW61692.2024,https://ieeexplore.ieee.org/document/10628665/,2026-08-14T18:03:25.042791Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
