ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,MetadataSourceID,TitleRaw,TitleNormalized,AuthorsRaw,AuthorsNormalized,DOIRaw,DOINormalized,VenueRaw,VenueNormalized,YearRaw,YearNormalized,VolumeTrackIssue,PublisherRecordURL,MetadataSourceURL,Publisher,PublisherAddress,ISBN,Pages,NumPages,PublicationLocation,Series,AbstractRaw,AbstractAvailability,AbstractSourceURL,AuthorKeywordsRaw,AuthorKeywordsAvailability,FullTextURL,RetrievedAt,NormalizedAt,InventoryConflict,CrossrefSnapshotPath,PDFStatus,PDFSHA256,Notes
MS-RE-2024-MAIN-0011,MSU-RE-2024-MAIN,11,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Requirements Engineering for Trustworthy Human-AI Synergy in Software Engineering 2.0,Requirements Engineering for Trustworthy Human-AI Synergy in Software Engineering 2.0,David Lo,David Lo,,10.1109/re59067.2024.00011,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628472/,,,,,3-4,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0012,MSU-RE-2024-MAIN,12,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,AI-Enabled Regulatory Change Analysis of Legal Requirements,AI-Enabled Regulatory Change Analysis of Legal Requirements,Sallam Abualhaija; Marcello Ceci; Nicolas Sannier; Domenico Bianculli; Lionel C. Briand; Dirk Zetzsche; Marco Bodellini,Sallam Abualhaija; Marcello Ceci; Nicolas Sannier; Domenico Bianculli; Lionel C. Briand; Dirk Zetzsche; Marco Bodellini,,10.1109/re59067.2024.00012,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628495/,,,,,5-17,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0013,MSU-RE-2024-MAIN,13,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Defining a Model for Content Requirements from the Law: An Experience Report,Defining a Model for Content Requirements from the Law: An Experience Report,Marcello Ceci; Domenico Bianculli; Lionel C. Briand,Marcello Ceci; Domenico Bianculli; Lionel C. Briand,,10.1109/re59067.2024.00013,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628515/,,,,,18-30,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0014,MSU-RE-2024-MAIN,14,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Deriving Domain Models From User Stories: Human vs. Machines,Deriving Domain Models From User Stories: Human vs. Machines,Maxim Bragilovski; Ashley T. Van Can; Fabiano Dalpiaz; Arnon Sturm,Maxim Bragilovski; Ashley T. Van Can; Fabiano Dalpiaz; Arnon Sturm,,10.1109/re59067.2024.00014,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628499/,,,,,31-42,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0015,MSU-RE-2024-MAIN,15,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,“Do you have Time for a Quick Call?”: Exploring Remote and Hybrid Requirements Engineering Practices and Challenges in Industry,“Do you have Time for a Quick Call?”: Exploring Remote and Hybrid Requirements Engineering Practices and Challenges in Industry,Ze Shi Li; Delina Ly; Lukas Nagel; Nowshin Nawar Arony; Daniela Damian,Ze Shi Li; Delina Ly; Lukas Nagel; Nowshin Nawar Arony; Daniela Damian,,10.1109/re59067.2024.00015,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628506/,,,,,43-54,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0016,MSU-RE-2024-MAIN,16,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Explanations in Everyday Software Systems: Towards a Taxonomy for Explainability Needs,Explanations in Everyday Software Systems: Towards a Taxonomy for Explainability Needs,Jakob Droste; Hannah Deters; Martin Obaidi; Kurt Schneider,Jakob Droste; Hannah Deters; Martin Obaidi; Kurt Schneider,,10.1109/re59067.2024.00016,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628511/,,,,,55-66,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0017,MSU-RE-2024-MAIN,17,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,GlobalTagNet: A Graph-Based Framework for Multi-Label Classification in GitHub Issues,GlobalTagNet: A Graph-Based Framework for Multi-Label Classification in GitHub Issues,Xiaojuan Wang; Jiawei Huang; Chunyang Ye; Hui Zhou,Xiaojuan Wang; Jiawei Huang; Chunyang Ye; Hui Zhou,,10.1109/re59067.2024.00017,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628481/,,,,,67-78,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0018,MSU-RE-2024-MAIN,18,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,How Do Practitioners Reason About Security Requirements? An Interview Study,How Do Practitioners Reason About Security Requirements? An Interview Study,Luciana Provenzano; Robbert Jongeling,Luciana Provenzano; Robbert Jongeling,,10.1109/re59067.2024.00018,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628110/,,,,,79-90,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0019,MSU-RE-2024-MAIN,19,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Keeping Behavioral Programs Alive: Specifying and Executing Liveness Requirements,Keeping Behavioral Programs Alive: Specifying and Executing Liveness Requirements,Tom Yaacov; Achiya Elyasaf; Gera Weiss,Tom Yaacov; Achiya Elyasaf; Gera Weiss,,10.1109/re59067.2024.00019,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628498/,,,,,91-102,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0020,MSU-RE-2024-MAIN,20,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Lessons from the Use of Natural Language Inference (NLI) in Requirements Engineering Tasks,Lessons from the Use of Natural Language Inference (NLI) in Requirements Engineering Tasks,Mohamad Fazelnia; Viktoria Koscinski; Spencer Herzog; Mehdi Mirakhorli,Mohamad Fazelnia; Viktoria Koscinski; Spencer Herzog; Mehdi Mirakhorli,,10.1109/re59067.2024.00020,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628475/,,,,,103-115,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0021,MSU-RE-2024-MAIN,21,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Lessons Learned from Persona Usage in Requirements Engineering Practice,Lessons Learned from Persona Usage in Requirements Engineering Practice,Devi Karolita; John C. Grundy; Tanjila Kanij; Jennifer McIntosh; Humphrey O. Obie,Devi Karolita; John C. Grundy; Tanjila Kanij; Jennifer McIntosh; Humphrey O. Obie,,10.1109/re59067.2024.00021,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628502/,,,,,116-128,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0022,MSU-RE-2024-MAIN,22,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Normative Requirements Operationalization with Large Language Models,Normative Requirements Operationalization with Large Language Models,Nick Feng; Lina Marsso; Sinem Getir Yaman; Isobel Standen; Yesugen Baatartogtokh; Reem Ayad; Victória Oldemburgo de Mello; Beverley Townsend; Hanne Bartels; Ana Cavalcanti; Radu Calinescu; Marsha Chechik,Nick Feng; Lina Marsso; Sinem Getir Yaman; Isobel Standen; Yesugen Baatartogtokh; Reem Ayad; Victória Oldemburgo de Mello; Beverley Townsend; Hanne Bartels; Ana Cavalcanti; Radu Calinescu; Marsha Chechik,,10.1109/re59067.2024.00022,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628513/,,,,,129-141,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0023,MSU-RE-2024-MAIN,23,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,ReqCompletion: Domain-Enhanced Automatic Completion for Software Requirements,ReqCompletion: Domain-Enhanced Automatic Completion for Software Requirements,Xiaoli Lian; Jieping Ma; Heyang Lv; Li Zhang,Xiaoli Lian; Jieping Ma; Heyang Lv; Li Zhang,,10.1109/re59067.2024.00023,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628465/,,,,,142-154,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0024,MSU-RE-2024-MAIN,24,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Requirements Classification for Traceability Link Recovery,Requirements Classification for Traceability Link Recovery,Tobias Hey; Jan Keim; Sophie Corallo,Tobias Hey; Jan Keim; Sophie Corallo,,10.1109/re59067.2024.00024,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628507/,,,,,155-167,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0025,MSU-RE-2024-MAIN,25,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Requirements Satisfiability with In-Context Learning,Requirements Satisfiability with In-Context Learning,Sarah Santos; Travis Breaux; Thomas Norton; Sara Haghighi; Sepideh Ghanavati,Sarah Santos; Travis Breaux; Thomas Norton; Sara Haghighi; Sepideh Ghanavati,,10.1109/re59067.2024.00025,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628468/,,,,,168-179,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0026,MSU-RE-2024-MAIN,26,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Requirements Strategy for Managing Human Factors in Automated Vehicle Development,Requirements Strategy for Managing Human Factors in Automated Vehicle Development,Amna Pir Muhammad; Alessia Knauss; Eric Knauss; Jonas Bärgmann,Amna Pir Muhammad; Alessia Knauss; Eric Knauss; Jonas Bärgmann,,10.1109/re59067.2024.00026,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628484/,,,,,180-192,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0027,MSU-RE-2024-MAIN,27,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Scalable Redundancy Detection for Real-Time Requirements,Scalable Redundancy Detection for Real-Time Requirements,Elisabeth Henkel; Nico Hauff; Lena Funk; Vincent Langenfeld; Andreas Podelski,Elisabeth Henkel; Nico Hauff; Lena Funk; Vincent Langenfeld; Andreas Podelski,,10.1109/re59067.2024.00027,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628476/,,,,,193-204,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0028,MSU-RE-2024-MAIN,28,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Utilizing Process Models in the Requirements Engineering Process Through Model2Text Transformation,Utilizing Process Models in the Requirements Engineering Process Through Model2Text Transformation,Nataliia Klievtsova; Juergen Mangler; Timotheus Kampik; Stefanie Rinderle-Ma,Nataliia Klievtsova; Juergen Mangler; Timotheus Kampik; Stefanie Rinderle-Ma,,10.1109/re59067.2024.00028,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628509/,,,,,205-217,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
